file	n_pages_livestock	n_pages_sheep	n_pages_cattle	n_pages_trampl	n_pages_graz	n_pages_sedi	n_pages_qual	n_hits	n_pages
/datadrive/data/ESAdocs/federal_register/fr1044.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1046.pdf	0	0	2	0	4	0	0	6	5
/datadrive/data/ESAdocs/federal_register/fr1050.pdf	0	0	0	0	4	0	3	7	5
/datadrive/data/ESAdocs/federal_register/fr1051.pdf	2	0	0	0	2	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1056.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr1057.pdf	2	0	0	1	3	0	0	6	4
/datadrive/data/ESAdocs/federal_register/fr1058.pdf	0	0	1	0	1	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr105.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr1060.pdf	1	0	1	0	4	0	0	6	6
/datadrive/data/ESAdocs/federal_register/fr1063.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr1065.pdf	0	0	0	0	4	0	0	4	7
/datadrive/data/ESAdocs/federal_register/fr1066.pdf	0	0	2	0	5	0	0	7	5
/datadrive/data/ESAdocs/federal_register/fr1067.pdf	0	0	0	0	3	1	0	4	5
/datadrive/data/ESAdocs/federal_register/fr1068.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr106.pdf	0	0	0	0	22	0	0	22	49
/datadrive/data/ESAdocs/federal_register/fr1071.pdf	1	0	2	1	3	0	0	7	5
/datadrive/data/ESAdocs/federal_register/fr1072.pdf	0	0	0	0	3	1	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1076.pdf	0	0	0	0	3	1	2	6	4
/datadrive/data/ESAdocs/federal_register/fr1079.pdf	1	1	1	1	3	0	0	7	4
/datadrive/data/ESAdocs/federal_register/fr107.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr1080.pdf	0	0	0	0	1	0	2	3	4
/datadrive/data/ESAdocs/federal_register/fr1087.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr1088.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr1089.pdf	1	0	0	0	3	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr108.pdf	0	0	0	0	3	0	2	5	4
/datadrive/data/ESAdocs/federal_register/fr1092.pdf	1	0	1	2	3	0	0	7	4
/datadrive/data/ESAdocs/federal_register/fr1094.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr1096.pdf	0	3	1	1	4	0	0	9	7
/datadrive/data/ESAdocs/federal_register/fr1098.pdf	1	0	0	1	1	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1099.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1100.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr1101.pdf	1	0	1	1	2	0	0	5	4
/datadrive/data/ESAdocs/federal_register/fr1102.pdf	0	0	0	0	5	0	0	5	10
/datadrive/data/ESAdocs/federal_register/fr1103.pdf	0	0	0	0	5	0	2	7	7
/datadrive/data/ESAdocs/federal_register/fr1104.pdf	3	0	2	2	7	1	0	15	9
/datadrive/data/ESAdocs/federal_register/fr1107.pdf	0	0	0	0	6	4	2	12	8
/datadrive/data/ESAdocs/federal_register/fr1108.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr110.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr1110.pdf	0	0	1	0	4	0	0	5	5
/datadrive/data/ESAdocs/federal_register/fr1111.pdf	0	0	0	1	3	1	0	5	4
/datadrive/data/ESAdocs/federal_register/fr1113.pdf	0	0	0	1	6	0	0	7	8
/datadrive/data/ESAdocs/federal_register/fr1114.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr1115.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr1116.pdf	2	0	1	0	2	0	0	5	4
/datadrive/data/ESAdocs/federal_register/fr1117.pdf	0	0	1	1	2	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1119.pdf	0	0	0	0	1	0	0	1	4
/datadrive/data/ESAdocs/federal_register/fr111.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr1122.pdf	0	0	0	0	1	0	0	1	4
/datadrive/data/ESAdocs/federal_register/fr1124.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1125.pdf	1	0	0	0	5	1	1	8	6
/datadrive/data/ESAdocs/federal_register/fr1128.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr1129.pdf	1	0	0	0	7	0	0	8	8
/datadrive/data/ESAdocs/federal_register/fr1131.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr1132.pdf	0	0	0	0	2	1	1	4	4
/datadrive/data/ESAdocs/federal_register/fr1133.pdf	0	0	0	1	3	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1135.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1136.pdf	0	0	2	0	2	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1138.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1140.pdf	0	0	0	0	2	0	1	3	4
/datadrive/data/ESAdocs/federal_register/fr1141.pdf	0	0	0	0	4	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1142.pdf	0	0	0	0	5	0	0	5	5
/datadrive/data/ESAdocs/federal_register/fr1144.pdf	0	0	0	0	3	0	0	3	6
/datadrive/data/ESAdocs/federal_register/fr1149.pdf	1	0	0	0	3	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1150.pdf	0	0	0	0	3	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr1151.pdf	0	0	0	0	5	4	1	10	7
/datadrive/data/ESAdocs/federal_register/fr1153.pdf	2	0	1	0	4	0	0	7	5
/datadrive/data/ESAdocs/federal_register/fr1156.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1157.pdf	0	2	3	0	3	0	0	8	4
/datadrive/data/ESAdocs/federal_register/fr1158.pdf	0	0	0	0	2	0	0	2	5
/datadrive/data/ESAdocs/federal_register/fr1159.pdf	0	0	0	0	3	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr115.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr1160.pdf	0	0	0	0	4	0	2	6	5
/datadrive/data/ESAdocs/federal_register/fr1161.pdf	2	0	0	0	4	0	0	6	6
/datadrive/data/ESAdocs/federal_register/fr1162.pdf	2	0	0	0	6	0	0	8	6
/datadrive/data/ESAdocs/federal_register/fr1168.pdf	0	0	2	0	4	0	0	6	4
/datadrive/data/ESAdocs/federal_register/fr1169.pdf	0	0	2	1	2	0	0	5	6
/datadrive/data/ESAdocs/federal_register/fr1173.pdf	0	0	0	0	0	0	0	0	3
/datadrive/data/ESAdocs/federal_register/fr1179.pdf	2	0	0	0	6	0	0	8	8
/datadrive/data/ESAdocs/federal_register/fr1180.pdf	0	0	0	1	2	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1181.pdf	0	0	0	1	3	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1183.pdf	0	0	0	0	1	0	3	4	3
/datadrive/data/ESAdocs/federal_register/fr1184.pdf	0	0	2	0	2	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1185.pdf	0	0	2	0	3	0	0	5	6
/datadrive/data/ESAdocs/federal_register/fr1186.pdf	0	0	1	0	1	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr1192.pdf	0	0	0	1	4	0	0	5	4
/datadrive/data/ESAdocs/federal_register/fr1193.pdf	0	0	0	0	5	0	0	5	5
/datadrive/data/ESAdocs/federal_register/fr1195.pdf	4	0	0	0	6	0	0	10	8
/datadrive/data/ESAdocs/federal_register/fr1196.pdf	1	0	0	0	2	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1197.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr119.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr11.pdf	0	0	0	0	1	0	0	1	4
/datadrive/data/ESAdocs/federal_register/fr1202.pdf	0	1	1	1	4	0	0	7	5
/datadrive/data/ESAdocs/federal_register/fr1203.pdf	1	0	0	2	3	0	0	6	4
/datadrive/data/ESAdocs/federal_register/fr1204.pdf	0	0	0	0	4	2	2	8	4
/datadrive/data/ESAdocs/federal_register/fr1205.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1208.pdf	2	0	0	1	5	0	0	8	6
/datadrive/data/ESAdocs/federal_register/fr1209.pdf	2	0	0	1	3	0	0	6	4
/datadrive/data/ESAdocs/federal_register/fr120.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr1211.pdf	0	0	0	0	1	0	0	1	5
/datadrive/data/ESAdocs/federal_register/fr1212.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1213.pdf	2	0	0	1	2	0	0	5	5
/datadrive/data/ESAdocs/federal_register/fr1216.pdf	1	0	1	0	2	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1217.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1218.pdf	1	0	1	1	3	0	0	6	4
/datadrive/data/ESAdocs/federal_register/fr1219.pdf	0	0	0	2	5	0	0	7	8
/datadrive/data/ESAdocs/federal_register/fr121.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1220.pdf	0	0	1	0	2	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1221.pdf	0	0	0	0	3	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr1224.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1226.pdf	0	0	2	1	6	0	0	9	6
/datadrive/data/ESAdocs/federal_register/fr1227.pdf	0	0	0	2	1	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1228.pdf	1	0	0	0	7	0	1	9	9
/datadrive/data/ESAdocs/federal_register/fr1229.pdf	0	0	0	0	7	0	0	7	8
/datadrive/data/ESAdocs/federal_register/fr1232.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr1234.pdf	0	0	0	1	3	1	0	5	3
/datadrive/data/ESAdocs/federal_register/fr1241.pdf	0	0	0	0	6	4	2	12	8
/datadrive/data/ESAdocs/federal_register/fr1242.pdf	0	0	0	0	2	1	2	5	3
/datadrive/data/ESAdocs/federal_register/fr1243.pdf	0	0	0	0	1	0	0	1	4
/datadrive/data/ESAdocs/federal_register/fr1244.pdf	0	0	0	0	8	0	8	16	10
/datadrive/data/ESAdocs/federal_register/fr1245.pdf	1	0	0	0	3	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1247.pdf	0	0	0	2	4	0	0	6	4
/datadrive/data/ESAdocs/federal_register/fr1249.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr124.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr1250.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr1251.pdf	0	0	0	0	3	2	0	5	4
/datadrive/data/ESAdocs/federal_register/fr1252.pdf	0	0	0	1	1	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr1254.pdf	0	0	0	0	2	0	0	2	5
/datadrive/data/ESAdocs/federal_register/fr125.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr1261.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr1262.pdf	0	0	0	0	6	0	0	6	6
/datadrive/data/ESAdocs/federal_register/fr1263.pdf	0	0	0	0	6	0	0	6	6
/datadrive/data/ESAdocs/federal_register/fr1265.pdf	0	0	0	2	3	0	0	5	4
/datadrive/data/ESAdocs/federal_register/fr1266.pdf	0	0	0	1	3	1	0	5	4
/datadrive/data/ESAdocs/federal_register/fr1268.pdf	0	0	0	0	11	7	5	23	13
/datadrive/data/ESAdocs/federal_register/fr1269.pdf	0	0	0	0	4	1	2	7	6
/datadrive/data/ESAdocs/federal_register/fr126.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr1270.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr1271.pdf	0	0	1	1	2	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1272.pdf	0	0	0	0	0	0	0	0	4
/datadrive/data/ESAdocs/federal_register/fr1273.pdf	0	0	0	1	2	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1274.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1275.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr1281.pdf	0	0	0	0	0	0	0	0	3
/datadrive/data/ESAdocs/federal_register/fr1282.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1283.pdf	0	0	0	0	4	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1284.pdf	0	0	0	0	1	0	0	1	4
/datadrive/data/ESAdocs/federal_register/fr1285.pdf	0	0	0	2	0	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1286.pdf	1	0	0	0	2	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr1287.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1288.pdf	0	0	0	0	3	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr128.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr1294.pdf	1	0	0	0	3	0	1	5	5
/datadrive/data/ESAdocs/federal_register/fr1295.pdf	0	0	0	0	1	0	0	1	4
/datadrive/data/ESAdocs/federal_register/fr1299.pdf	2	0	1	1	3	0	0	7	4
/datadrive/data/ESAdocs/federal_register/fr129.pdf	0	0	0	0	1	0	0	1	4
/datadrive/data/ESAdocs/federal_register/fr1301.pdf	0	0	0	2	3	0	0	5	4
/datadrive/data/ESAdocs/federal_register/fr1306.pdf	4	0	2	2	5	0	0	13	7
/datadrive/data/ESAdocs/federal_register/fr1307.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr1308.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1310.pdf	0	0	0	0	17	0	0	17	31
/datadrive/data/ESAdocs/federal_register/fr1312.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr1313.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr1315.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr1316.pdf	2	1	0	0	3	0	1	7	5
/datadrive/data/ESAdocs/federal_register/fr1317.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1318.pdf	0	0	0	0	3	0	1	4	4
/datadrive/data/ESAdocs/federal_register/fr1320.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1322.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr1323.pdf	2	0	1	1	3	0	0	7	4
/datadrive/data/ESAdocs/federal_register/fr1324.pdf	0	0	0	1	2	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1325.pdf	2	0	0	0	8	1	0	11	8
/datadrive/data/ESAdocs/federal_register/fr1326.pdf	0	0	0	0	2	0	0	2	5
/datadrive/data/ESAdocs/federal_register/fr1327.pdf	2	0	0	0	10	0	0	12	13
/datadrive/data/ESAdocs/federal_register/fr132.pdf	0	0	1	0	2	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr1330.pdf	0	0	0	0	4	0	1	5	6
/datadrive/data/ESAdocs/federal_register/fr1331.pdf	0	0	0	1	5	0	0	6	5
/datadrive/data/ESAdocs/federal_register/fr1332.pdf	0	0	0	0	0	0	0	0	6
/datadrive/data/ESAdocs/federal_register/fr1334.pdf	2	0	2	1	4	0	0	9	5
/datadrive/data/ESAdocs/federal_register/fr1337.pdf	2	1	1	0	4	0	0	8	5
/datadrive/data/ESAdocs/federal_register/fr1338.pdf	0	1	2	1	4	0	0	8	4
/datadrive/data/ESAdocs/federal_register/fr1339.pdf	0	2	0	0	3	0	1	6	4
/datadrive/data/ESAdocs/federal_register/fr133.pdf	1	0	1	0	4	0	0	6	4
/datadrive/data/ESAdocs/federal_register/fr1342.pdf	0	0	0	1	3	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1345.pdf	4	0	1	0	4	0	0	9	7
/datadrive/data/ESAdocs/federal_register/fr1346.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr1347.pdf	0	0	0	1	4	0	0	5	4
/datadrive/data/ESAdocs/federal_register/fr1348.pdf	1	2	1	1	3	0	0	8	6
/datadrive/data/ESAdocs/federal_register/fr1349.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr134.pdf	0	0	0	0	4	2	0	6	4
/datadrive/data/ESAdocs/federal_register/fr1350.pdf	0	0	0	0	3	0	1	4	3
/datadrive/data/ESAdocs/federal_register/fr1352.pdf	0	0	0	2	1	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr1353.pdf	0	2	2	0	4	0	0	8	4
/datadrive/data/ESAdocs/federal_register/fr1354.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1355.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr1356.pdf	1	0	0	0	1	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1357.pdf	0	0	1	0	3	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1363.pdf	0	0	0	0	0	0	0	0	3
/datadrive/data/ESAdocs/federal_register/fr1364.pdf	0	0	0	0	1	0	1	2	3
/datadrive/data/ESAdocs/federal_register/fr137.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr1389.pdf	0	0	2	1	5	0	0	8	6
/datadrive/data/ESAdocs/federal_register/fr138.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr1390.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr1391.pdf	0	0	0	0	3	1	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1393.pdf	0	0	0	2	3	0	0	5	5
/datadrive/data/ESAdocs/federal_register/fr1397.pdf	0	0	0	0	3	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr1398.pdf	1	0	0	1	3	0	2	7	6
/datadrive/data/ESAdocs/federal_register/fr1399.pdf	0	0	0	0	2	2	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1404.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr1409.pdf	1	0	3	1	3	0	0	8	6
/datadrive/data/ESAdocs/federal_register/fr140.pdf	2	0	0	0	6	0	0	8	7
/datadrive/data/ESAdocs/federal_register/fr1411.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr1412.pdf	0	0	0	1	1	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1414.pdf	0	0	0	0	1	1	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1415.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1416.pdf	0	0	2	0	3	0	1	6	4
/datadrive/data/ESAdocs/federal_register/fr1417.pdf	0	0	0	0	3	0	3	6	5
/datadrive/data/ESAdocs/federal_register/fr1418.pdf	0	0	1	1	2	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr1424.pdf	0	0	0	0	1	0	0	1	11
/datadrive/data/ESAdocs/federal_register/fr1429.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr1430.pdf	0	0	0	0	4	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1431.pdf	0	0	0	3	1	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1433.pdf	0	0	0	0	5	1	0	6	5
/datadrive/data/ESAdocs/federal_register/fr1434.pdf	0	0	0	0	3	0	0	3	6
/datadrive/data/ESAdocs/federal_register/fr1435.pdf	0	0	0	0	1	0	0	1	5
/datadrive/data/ESAdocs/federal_register/fr1436.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1442.pdf	2	1	0	0	3	0	0	6	5
/datadrive/data/ESAdocs/federal_register/fr1443.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1444.pdf	0	0	0	2	3	0	0	5	5
/datadrive/data/ESAdocs/federal_register/fr1445.pdf	0	0	0	0	3	0	1	4	5
/datadrive/data/ESAdocs/federal_register/fr1446.pdf	3	0	0	1	5	0	0	9	5
/datadrive/data/ESAdocs/federal_register/fr1447.pdf	0	0	0	0	3	0	2	5	4
/datadrive/data/ESAdocs/federal_register/fr1449.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr1453.pdf	0	0	0	0	0	0	0	0	3
/datadrive/data/ESAdocs/federal_register/fr1455.pdf	1	1	1	0	3	0	0	6	4
/datadrive/data/ESAdocs/federal_register/fr1456.pdf	1	0	0	0	0	0	0	1	4
/datadrive/data/ESAdocs/federal_register/fr1462.pdf	0	0	0	1	3	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr1463.pdf	0	0	0	0	3	0	1	4	3
/datadrive/data/ESAdocs/federal_register/fr1464.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1465.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr1466.pdf	0	0	1	0	4	0	0	5	4
/datadrive/data/ESAdocs/federal_register/fr1467.pdf	0	2	2	0	3	0	0	7	5
/datadrive/data/ESAdocs/federal_register/fr1468.pdf	0	0	0	0	2	2	0	4	5
/datadrive/data/ESAdocs/federal_register/fr146.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr1470.pdf	1	0	3	1	3	0	0	8	5
/datadrive/data/ESAdocs/federal_register/fr1473.pdf	0	0	0	0	2	1	0	3	5
/datadrive/data/ESAdocs/federal_register/fr1475.pdf	0	0	0	0	3	0	0	3	5
/datadrive/data/ESAdocs/federal_register/fr1476.pdf	0	0	0	0	2	0	0	2	5
/datadrive/data/ESAdocs/federal_register/fr1477.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr1478.pdf	0	0	0	0	2	0	1	3	3
/datadrive/data/ESAdocs/federal_register/fr1479.pdf	1	0	0	0	2	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr1480.pdf	0	0	0	0	4	0	0	4	4
/datadrive/data/ESAdocs/federal_register/fr1481.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1482.pdf	1	0	0	1	4	0	1	7	5
/datadrive/data/ESAdocs/federal_register/fr1484.pdf	2	0	0	0	3	0	0	5	4
/datadrive/data/ESAdocs/federal_register/fr1486.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr1487.pdf	2	0	0	0	3	0	0	5	5
/datadrive/data/ESAdocs/federal_register/fr1488.pdf	1	0	1	0	4	0	1	7	6
/datadrive/data/ESAdocs/federal_register/fr1489.pdf	0	0	0	0	4	0	0	4	6
/datadrive/data/ESAdocs/federal_register/fr148.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr1490.pdf	1	0	0	1	2	0	0	4	5
